Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,5648,2,2824.0,2824.0,1778,3870,1479.3,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_945
0.0,5647,2,2823.5,2823.5,1277,4370,2187.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1890
0.0,5639,2,2819.5,2819.5,1083,4556,2455.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3126
0.0,5639,2,2819.5,2819.5,1065,4574,2481.2,myelin-exec:__myl_Slic_myl0_1210
0.0,5638,2,2819.0,2819.0,1231,4407,2245.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2197
0.0,5630,2,2815.0,2815.0,1195,4435,2291.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3297
0.0,5630,2,2815.0,2815.0,1389,4241,2016.7,myelin-exec:__myl_AddMulCastReshTran_myl0_3257
0.0,5630,2,2815.0,2815.0,1324,4306,2108.6,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_414
0.0,5630,2,2815.0,2815.0,1269,4361,2186.4,myelin-exec:__myl_Repl_myl0_743
0.0,5620,2,2810.0,2810.0,1287,4333,2153.8,myelin-exec:__myl_AddMulCastReshTran_myl0_1933
0.0,5620,2,2810.0,2810.0,1259,4361,2193.4,myelin-exec:__myl_AddMulCastReshTran_myl0_2347
0.0,5620,2,2810.0,2810.0,1509,4111,1839.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_689
0.0,5620,2,2810.0,2810.0,1556,4064,1773.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2161
0.0,5620,2,2810.0,2810.0,1111,4509,2402.7,myelin-exec:__myl_Slic_myl0_1051
0.0,5620,2,2810.0,2810.0,1889,3731,1302.5,myelin-exec:__myl_Slic_myl0_2582
0.0,5620,2,2810.0,2810.0,1037,4583,2507.4,myelin-exec:__myl_Slic_myl0_3526
0.0,5612,2,2806.0,2806.0,1306,4306,2121.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2237
0.0,5611,2,2805.5,2805.5,1361,4250,2042.8,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_169
0.0,5611,2,2805.5,2805.5,1351,4260,2057.0,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1458
0.0,5611,2,2805.5,2805.5,2009,3602,1126.4,myelin-exec:__myl_Slic_myl0_3149
0.0,5610,2,2805.0,2805.0,1277,4333,2160.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_367
0.0,5610,2,2805.0,2805.0,1120,4490,2382.9,myelin-exec:__myl_Slic_myl0_3648
0.0,5603,2,2801.5,2801.5,1491,4112,1853.3,myelin-exec:__myl_AddMulCastReshTran_myl0_1420
0.0,5602,2,2801.0,2801.0,1324,4278,2088.8,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_111
0.0,5602,2,2801.0,2801.0,1361,4241,2036.5,myelin-exec:__myl_AddMulCastReshTran_myl0_2860
0.0,5602,2,2801.0,2801.0,1621,3981,1668.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1500
0.0,5602,2,2801.0,2801.0,1333,4269,2076.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2542
0.0,5602,2,2801.0,2801.0,1250,4352,2193.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_888
0.0,5601,2,2800.5,2800.5,1481,4120,1866.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_408
0.0,5601,2,2800.5,2800.5,1203,4398,2259.2,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1394
0.0,5593,2,2796.5,2796.5,1241,4352,2199.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3738
0.0,5593,2,2796.5,2796.5,1306,4287,2107.9,myelin-exec:__myl_AddMulCastReshTran_myl0_1162
0.0,5593,2,2796.5,2796.5,1139,4454,2344.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_556
0.0,5592,2,2796.0,2796.0,1268,4324,2160.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1426
0.0,5592,2,2796.0,2796.0,1157,4435,2317.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_998
0.0,5592,2,2796.0,2796.0,1138,4454,2344.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2555
0.0,5584,2,2792.0,2792.0,1278,4306,2141.1,myelin-exec:__myl_AddMulCastReshTran_myl0_3634
0.0,5584,2,2792.0,2792.0,1176,4408,2285.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1826
0.0,5584,2,2792.0,2792.0,1084,4500,2415.5,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2504
0.0,5584,2,2792.0,2792.0,1167,4417,2298.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_922
0.0,5583,2,2791.5,2791.5,1759,3824,1460.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2760
0.0,5583,2,2791.5,2791.5,2037,3546,1067.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3382
0.0,5575,2,2787.5,2787.5,1075,4500,2421.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2217
0.0,5575,2,2787.5,2787.5,1991,3584,1126.4,myelin-exec:__myl_Slic_myl0_1193
0.0,5574,2,2787.0,2787.0,1389,4185,1977.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1494
0.0,5574,2,2787.0,2787.0,1426,4148,1924.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2828
0.0,5574,2,2787.0,2787.0,1222,4352,2213.2,myelin-exec:__myl_AddMulCastReshTran_myl0_2140
0.0,5574,2,2787.0,2787.0,1935,3639,1204.9,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_860
0.0,5574,2,2787.0,2787.0,1121,4453,2356.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1103
0.0,5574,2,2787.0,2787.0,1111,4463,2370.2,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3470
0.0,5574,2,2787.0,2787.0,1250,4324,2173.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3054
0.0,5573,2,2786.5,2786.5,1240,4333,2187.1,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2960
0.0,5565,2,2782.5,2782.5,1157,4408,2298.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1079
0.0,5565,2,2782.5,2782.5,1111,4454,2363.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2984
0.0,5564,2,2782.0,2782.0,1037,4527,2467.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1283
0.0,5564,2,2782.0,2782.0,1388,4176,1971.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3395
0.0,5564,2,2782.0,2782.0,1333,4231,2049.2,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_692
0.0,5564,2,2782.0,2782.0,2027,3537,1067.7,myelin-exec:__myl_Slic_myl0_2069
0.0,5557,2,2778.5,2778.5,1158,4399,2291.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2288
0.0,5556,2,2778.0,2778.0,1139,4417,2317.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1134
0.0,5556,2,2778.0,2778.0,1176,4380,2265.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1792
0.0,5556,2,2778.0,2778.0,1195,4361,2238.7,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1011
0.0,5555,2,2777.5,2777.5,1416,4139,1925.5,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_224
0.0,5555,2,2777.5,2777.5,1268,4287,2134.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_869
0.0,5555,2,2777.5,2777.5,1277,4278,2122.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1535
0.0,5555,2,2777.5,2777.5,1055,4500,2436.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2411
0.0,5547,2,2773.5,2773.5,1158,4389,2284.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3399
0.0,5547,2,2773.5,2773.5,1417,4130,1918.4,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_578
0.0,5547,2,2773.5,2773.5,1195,4352,2232.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3088
0.0,5546,2,2773.0,2773.0,1157,4389,2285.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2726
0.0,5546,2,2773.0,2773.0,1157,4389,2285.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3158
0.0,5546,2,2773.0,2773.0,1305,4241,2076.1,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1450
0.0,5546,2,2773.0,2773.0,1704,3842,1511.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_442
0.0,5537,2,2768.5,2768.5,1352,4185,2003.2,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_268
0.0,5537,2,2768.5,2768.5,1417,4120,1911.3,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_290
0.0,5537,2,2768.5,2768.5,1139,4398,2304.5,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1810
0.0,5537,2,2768.5,2768.5,1148,4389,2291.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2538
0.0,5528,2,2764.0,2764.0,1250,4278,2141.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_567
0.0,5528,2,2764.0,2764.0,1130,4398,2310.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1259
0.0,5528,2,2764.0,2764.0,1843,3685,1302.5,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_979
0.0,5528,2,2764.0,2764.0,1176,4352,2245.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2589
0.0,5528,2,2764.0,2764.0,1213,4315,2193.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2796
0.0,5527,2,2763.5,2763.5,1166,4361,2259.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2764
0.0,5527,2,2763.5,2763.5,1398,4129,1931.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1492
0.0,5519,2,2759.5,2759.5,1278,4241,2095.2,myelin-exec:__myl_AddMulCastReshTran_myl0_2259
0.0,5519,2,2759.5,2759.5,1176,4343,2239.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2271
0.0,5519,2,2759.5,2759.5,1111,4408,2331.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2436
0.0,5518,2,2759.0,2759.0,1092,4426,2357.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3022
0.0,5518,2,2759.0,2759.0,1259,4259,2121.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2668
0.0,5518,2,2759.0,2759.0,1370,4148,1964.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3456
0.0,5518,2,2759.0,2759.0,1046,4472,2422.5,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2559
0.0,5518,2,2759.0,2759.0,1453,4065,1847.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3520
0.0,5518,2,2759.0,2759.0,1055,4463,2409.8,myelin-exec:__myl_Slic_myl0_881
0.0,5510,2,2755.0,2755.0,1361,4149,1971.4,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_664
0.0,5510,2,2755.0,2755.0,1037,4473,2429.6,myelin-exec:__myl_Slic_myl0_2772
0.0,5509,2,2754.5,2754.5,1185,4324,2219.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1816
0.0,5509,2,2754.5,2754.5,1241,4268,2140.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2540
0.0,5509,2,2754.5,2754.5,1241,4268,2140.4,myelin-exec:__myl_AddMulCastReshTran_myl0_2500
0.0,5509,2,2754.5,2754.5,1074,4435,2376.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2856
0.0,5509,2,2754.5,2754.5,1370,4139,1958.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_497
0.0,5509,2,2754.5,2754.5,1315,4194,2035.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1170
0.0,5509,2,2754.5,2754.5,2213,3296,765.8,myelin-exec:__myl_Slic_myl0_1845
0.0,5501,2,2750.5,2750.5,1223,4278,2160.2,myelin-exec:__myl_Slic_myl0_779
0.0,5500,2,2750.0,2750.0,1065,4435,2382.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2040
0.0,5500,2,2750.0,2750.0,1278,4222,2081.7,myelin-exec:__myl_Slic_myl0_1502
0.0,5500,2,2750.0,2750.0,1167,4333,2238.7,myelin-exec:__myl_Slic_myl0_1519
0.0,5500,2,2750.0,2750.0,1093,4407,2343.4,myelin-exec:__myl_Slic_myl0_3580
0.0,5491,2,2745.5,2745.5,1056,4435,2389.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2950
0.0,5491,2,2745.5,2745.5,1389,4102,1918.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3704
0.0,5491,2,2745.5,2745.5,1065,4426,2376.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1840
0.0,5490,2,2745.0,2745.0,1222,4268,2153.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1973
0.0,5482,2,2741.0,2741.0,1093,4389,2330.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2325
0.0,5482,2,2741.0,2741.0,1232,4250,2134.0,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2444
0.0,5482,2,2741.0,2741.0,1250,4232,2108.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2631
0.0,5481,2,2740.5,2740.5,1361,4120,1950.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3568
0.0,5481,2,2740.5,2740.5,1213,4268,2160.2,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2152
0.0,5481,2,2740.5,2740.5,1259,4222,2095.2,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3164
0.0,5481,2,2740.5,2740.5,1231,4250,2134.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1856
0.0,5481,2,2740.5,2740.5,1953,3528,1113.7,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2182
0.0,5473,2,2736.5,2736.5,1167,4306,2219.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1355
0.0,5473,2,2736.5,2736.5,1158,4315,2232.3,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_914
0.0,5472,2,2736.0,2736.0,1379,4093,1919.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_954
0.0,5472,2,2736.0,2736.0,1342,4130,1971.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1327
0.0,5472,2,2736.0,2736.0,1148,4324,2245.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3295
0.0,5464,2,2732.0,2732.0,1269,4195,2069.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1085
0.0,5463,2,2731.5,2731.5,1315,4148,2003.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2231
0.0,5463,2,2731.5,2731.5,1213,4250,2147.5,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2169
0.0,5463,2,2731.5,2731.5,1278,4185,2055.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2393
0.0,5463,2,2731.5,2731.5,1121,4342,2277.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2373
0.0,5463,2,2731.5,2731.5,1130,4333,2264.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3329
0.0,5462,2,2731.0,2731.0,1092,4370,2317.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2315
0.0,5462,2,2731.0,2731.0,1277,4185,2056.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2730
0.0,5454,2,2727.0,2727.0,1315,4139,1996.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3327
0.0,5454,2,2727.0,2727.0,1056,4398,2363.2,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1158
0.0,5454,2,2727.0,2727.0,1028,4426,2402.7,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_812
0.0,5454,2,2727.0,2727.0,1269,4185,2061.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1432
0.0,5454,2,2727.0,2727.0,1037,4417,2390.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2834
0.0,5454,2,2727.0,2727.0,1112,4342,2284.0,myelin-exec:__myl_Slic_myl0_2670
0.0,5453,2,2726.5,2726.5,1463,3990,1786.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2692
0.0,5446,2,2723.0,2723.0,1223,4223,2121.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1285
0.0,5445,2,2722.5,2722.5,1241,4204,2095.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_873
0.0,5445,2,2722.5,2722.5,1009,4436,2423.3,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1277
0.0,5445,2,2722.5,2722.5,1056,4389,2356.8,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2754
0.0,5445,2,2722.5,2722.5,1130,4315,2252.1,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2927
0.0,5445,2,2722.5,2722.5,1093,4352,2304.5,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_894
0.0,5444,2,2722.0,2722.0,1240,4204,2095.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1545
0.0,5444,2,2722.0,2722.0,1898,3546,1165.3,myelin-exec:__myl_Slic_myl0_3356
0.0,5436,2,2718.0,2718.0,1204,4232,2141.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2023
0.0,5436,2,2718.0,2718.0,1241,4195,2088.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2203
0.0,5435,2,2717.5,2717.5,1139,4296,2232.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1935
0.0,5435,2,2717.5,2717.5,1213,4222,2127.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3263
0.0,5435,2,2717.5,2717.5,1426,4009,1826.5,myelin-exec:__myl_AddMulCastReshTran_myl0_1196
0.0,5435,2,2717.5,2717.5,1093,4342,2297.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3020
0.0,5434,2,2717.0,2717.0,1305,4129,1996.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1670
0.0,5427,2,2713.5,2713.5,1019,4408,2396.4,myelin-exec:__myl_Slic_myl0_1828
0.0,5426,2,2713.0,2713.0,1361,4065,1912.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2472
0.0,5426,2,2713.0,2713.0,1130,4296,2238.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1353
0.0,5426,2,2713.0,2713.0,1120,4306,2252.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1662
0.0,5425,2,2712.5,2712.5,1166,4259,2187.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3810
0.0,5425,2,2712.5,2712.5,1416,4009,1833.5,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_372
0.0,5425,2,2712.5,2712.5,1083,4342,2304.5,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2526
0.0,5418,2,2709.0,2709.0,1121,4297,2245.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1039
0.0,5417,2,2708.5,2708.5,1093,4324,2284.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2142
0.0,5417,2,2708.5,2708.5,1241,4176,2075.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2800
0.0,5416,2,2708.0,2708.0,1472,3944,1748.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_378
0.0,5408,2,2704.0,2704.0,1917,3491,1113.0,myelin-exec:__myl_Slic_myl0_2035
0.0,5407,2,2703.5,2703.5,1093,4314,2277.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1854
0.0,5407,2,2703.5,2703.5,1102,4305,2264.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2108
0.0,5407,2,2703.5,2703.5,1111,4296,2252.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3331
0.0,5407,2,2703.5,2703.5,1342,4065,1925.5,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_728
0.0,5407,2,2703.5,2703.5,1259,4148,2042.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2728
0.0,5399,2,2699.5,2699.5,1260,4139,2035.8,myelin-exec:__myl_AddMulCastReshTran_myl0_2673
0.0,5398,2,2699.0,2699.0,1296,4102,1984.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1388
0.0,5398,2,2699.0,2699.0,1926,3472,1093.2,myelin-exec:__myl_Slic_myl0_1811
0.0,5398,2,2699.0,2699.0,1037,4361,2350.4,myelin-exec:__myl_Slic_myl0_2996
0.0,5390,2,2695.0,2695.0,1269,4121,2016.7,myelin-exec:__myl_AddMulCastReshTran_myl0_3118
0.0,5389,2,2694.5,2694.5,1352,4037,1898.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2377
0.0,5389,2,2694.5,2694.5,1121,4268,2225.3,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2716
0.0,5388,2,2694.0,2694.0,1120,4268,2226.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2720
0.0,5388,2,2694.0,2694.0,1268,4120,2016.7,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3710
0.0,5388,2,2694.0,2694.0,1009,4379,2382.9,myelin-exec:__myl_Slic_myl0_3563
0.0,5381,2,2690.5,2690.5,1186,4195,2127.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3640
0.0,5380,2,2690.0,2690.0,1417,3963,1800.3,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_158
0.0,5380,2,2690.0,2690.0,1102,4278,2245.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1460
0.0,5380,2,2690.0,2690.0,1250,4130,2036.5,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1788
0.0,5380,2,2690.0,2690.0,1028,4352,2350.4,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1307
0.0,5379,2,2689.5,2689.5,1426,3953,1786.9,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_279
0.0,5379,2,2689.5,2689.5,1203,4176,2102.2,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_845
0.0,5371,2,2685.5,2685.5,1074,4297,2279.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1202
0.0,5371,2,2685.5,2685.5,1074,4297,2279.0,myelin-exec:__myl_Slic_myl0_2086
0.0,5370,2,2685.0,2685.0,1185,4185,2121.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2419
0.0,5370,2,2685.0,2685.0,1139,4231,2186.4,myelin-exec:__myl_Slic_myl0_1383
0.0,5362,2,2681.0,2681.0,1176,4186,2128.4,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3249
0.0,5361,2,2680.5,2680.5,1444,3917,1748.7,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_188
0.0,5361,2,2680.5,2680.5,1157,4204,2154.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2557
0.0,5361,2,2680.5,2680.5,1120,4241,2206.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3046
